"Name","AltName","OrigName","County1","County2","County3","State","Established","Continuous","Discontinued","StampIndex","ID","OrigCounty","GNIS.Name","GNIS.County","GNIS.State","GNIS.FEATURE_ID","GNIS.Feature.Class","GNIS.OrigName","GNIS.OrigCounty","GNIS.Latitude","GNIS.Longitude","GNIS.ELEV_IN_M","GNIS.ELEV_IN_FT","GNIS.Match","GNIS.Dist"
"HOGAN",NA,"HOGAN","DEARBORN",NA,NA,"IN","1829",TRUE,"1829","9",89254,"Dearborn","HOGAN","DEARBORN","IN","453415","Civil","Township of Hogan","Dearborn","39.0721363","-84.9711261","221","725",TRUE,NA
"HOLDEN",NA,"HOLDEN","GOODHUE",NA,NA,"MN","1860",FALSE,"1903","5",89300,"Goodhue","HOLDEN","GOODHUE","MN","664494","Civil","Township of Holden","Goodhue","44.3272154","-92.9799832","355","1165",TRUE,NA
"HOLLOWAY","HOLLOWAYS","HOLLOWAY(S)","PERSON",NA,NA,"NC","1878",TRUE,"1907","5",89376,"Person","HOLLOWAY","PERSON","NC","1027048","Civil","Township of Holloway","Person","36.493807","-78.8591077","157","515",TRUE,NA
"HOLMES",NA,"HOLMES","MENOMINEE",NA,NA,"MI","1884",TRUE,"1886","8",89440,"Menoniinee","HOLMES","MENOMINEE","MI","1626481","Civil","Township of Holmes","Menominee","45.5283637","-87.7190528","247","810",TRUE,NA
"HOLY CROSS",NA,"HOLY CROSS","CLAY",NA,NA,"MN","1869",FALSE,"1889","7",89493,"Clay","HOLY CROSS","CLAY","MN","664509","Civil","Township of Holy Cross","Clay","46.6731597","-96.7326438","281","922",TRUE,NA
"HONEY CREEK",NA,"HONEY CREEK","HOWARD",NA,NA,"IN","1856",TRUE,"1859","9",89573,"Howard","HONEY CREEK","HOWARD","IN","453416","Civil","Township of Honey Creek","Howard","40.4071865","-86.2676988","263","863",TRUE,NA
"HOPKINS",NA,"HOPKINS","WHITESIDE",NA,NA,"IL","1882",TRUE,"1895","5",89706,"Whiteside","HOPKINS","WHITESIDE","IL","429150","Civil","Township of Hopkins","Whiteside","41.8003745","-89.8052843","211","692",TRUE,NA
"HORSE CREEK",NA,"HORSE CREEK","ASHE",NA,NA,"NC","1858",FALSE,"1876","7",89792,"Ashe","HORSE CREEK","ASHE","NC","1026385","Civil","Township of Horse Creek","Ashe","36.5287898","-81.5920878","934","3064",TRUE,NA
"HOUSTON",NA,"HOUSTON","ADAMS",NA,NA,"IL","1838",TRUE,"1864","6",89885,"Adams","HOUSTON","ADAMS","IL","429151","Civil","Township of Houston","Adams","40.151059","-91.0870931","212","696",TRUE,NA
"HUDSON",NA,"HUDSON","LAPORTE",NA,NA,"IN","1835",FALSE,"1864","7",90069,"La Porte","HUDSON","LAPORTE","IN","453422","Civil","Township of Hudson","LaPorte","41.7271508","-86.5540731","248","814",TRUE,NA
"INDIAN GROVE",NA,"INDIAN GROVE","LIVINGSTON",NA,NA,"IL","1846",TRUE,"1859","7",90600,"Livingston","INDIAN GROVE","LIVINGSTON","IL","429166","Civil","Township of Indian Grove","Livingston","40.7150054","-88.5256351","219","718",TRUE,NA
"INDIAN PRAIRIE",NA,"INDIAN PRAIRIE (1)","WAYNE",NA,NA,"IL","1854",TRUE,"1858","5",90614,"Wayne","INDIAN PRAIRIE","WAYNE","IL","429168","Civil","Township of Indian Prairie","Wayne","38.5180857","-88.5280714","159","522",TRUE,NA
"INDIAN PRAIRIE",NA,"INDIAN PRAIRIE (2)","WAYNE",NA,NA,"IL","1883",TRUE,"1894","5",90616,"Wayne","INDIAN PRAIRIE","WAYNE","IL","429168","Civil","Township of Indian Prairie","Wayne","38.5180857","-88.5280714","159","522",TRUE,NA
"INGRAHAM",NA,"INGRAHAM","MILLS",NA,NA,"IA","1854",TRUE,"1859","8",90711,"Mills","INGRAHAM","MILLS","IA","468074","Civil","Township of Ingraham","Mills","41.1165378","-95.6135364","346","1135",TRUE,NA
"IRA",NA,"IRA","ST. CLAIR",NA,NA,"MI","1851",TRUE,"1854","9",90826,"Saint Clair","IRA","ST. CLAIR","MI","1626524","Civil","Township of Ira","St. Clair","42.695738","-82.6623535","179","587",TRUE,NA
"IRISHTOWN",NA,"IRISHTOWN","CLINTON",NA,NA,"IL","1875",TRUE,"1876","9",90856,"Clinton","IRISHTOWN","CLINTON","IL","429171","Civil","Township of Irishtown","Clinton","38.6988038","-89.3141185","146","479",TRUE,NA
"IRVING",NA,"IRVING","KANDIYOHI",NA,NA,"MN","1857",FALSE,"1906","5",90927,"Kandiyohi","IRVING","KANDIYOHI","MN","664558","Civil","Township of Irving","Kandiyohi","45.2825683","-94.824839","356","1168",TRUE,NA
"ISLAND CREEK",NA,"ISLAND CREEK","DUPLIN",NA,NA,"NC","1856",TRUE,"1866","7",90984,"Duplin","ISLAND CREEK","DUPLIN","NC","1026643","Civil","Township of Island Creek","Duplin","34.7894011","-77.9261857","10","33",TRUE,NA
"IVY HILL",NA,"IVY HILL","HAYWOOD",NA,NA,"NC","1855",FALSE,"1877","7",91100,"Haywood","IVY HILL","HAYWOOD","NC","1026781","Civil","Township of Ivy Hill","Haywood","35.518989","-83.0923459","908","2979",TRUE,NA
"JACKSON",NA,"JACKSON","DECATUR",NA,NA,"IN","1858",TRUE,"1862","8",91133,"Decatur","JACKSON","DECATUR","IN","453439","Civil","Township of Jackson","Decatur","39.1963121","-85.6452983","244","801",TRUE,NA
"JAMESTOWN",NA,"JAMESTOWN","HOWARD",NA,NA,"IA","1856",TRUE,"1861","8",91263,"Howard","JAMESTOWN","HOWARD","IA","468124","Civil","Township of Jamestown","Howard","43.3819885","-92.4948441","406","1332",TRUE,NA
"JOHNS RIVER",NA,"JOHNS RIVER","CALDWELL",NA,NA,"NC","1826",TRUE,"1842","7",91650,"Caldwell","JOHNS RIVER","CALDWELL","NC","1026484","Civil","Township of Johns River","Caldwell","35.934866","-81.6926965","364","1194",TRUE,NA
"JORDAN",NA,"JORDAN","FILLMORE",NA,NA,"MN","1855",TRUE,"1858","9",91840,"Fillmore","JORDAN","FILLMORE","MN","664588","Civil","Township of Jordan","Fillmore","43.804301","-92.2692155","396","1299",TRUE,NA
"KALMAR",NA,"KALMAR","OLMSTED",NA,NA,"MN","1856",TRUE,"1859","9",92061,"Olmsted","KALMAR","OLMSTED","MN","664593","Civil","Township of Kalmar","Olmsted","44.0675413","-92.6162781","354","1161",TRUE,NA
"KEARNEY",NA,"KEARNEY","ANTRIM",NA,NA,"MI","1876",TRUE,"1883","6",92172,"Antrirn","KEARNEY","ANTRIM","MI","1626553","Civil","Township of Kearney","Antrim","44.9905953","-85.1516291","253","830",TRUE,NA
"KEENE",NA,"KEENE","ADAMS",NA,NA,"IL","1857",TRUE,"1866","7",92205,"Adams","KEENE","ADAMS","IL","429198","Civil","Township of Keene","Adams","40.1527395","-91.2029328","177","581",TRUE,NA
"KEENER",NA,"KEENER","JASPER",NA,NA,"IN","1879",TRUE,"1882","7",92213,"Jasper","KEENER","JASPER","IN","453522","Civil","Township of Keener","Jasper","41.189477","-87.2125503","203","666",TRUE,NA
"KELSO",NA,"KELSO (1)","SIBLEY",NA,NA,"MN","1857",TRUE,"1865","7",92314,"Sibley","KELSO","SIBLEY","MN","664611","Civil","Township of Kelso","Sibley","44.4999795","-94.0695815","295","968",TRUE,NA
"KELSO",NA,"KELSO (2)","SIBLEY",NA,NA,"MN","1866",TRUE,"1891","7",92315,"Sibley","KELSO","SIBLEY","MN","664611","Civil","Township of Kelso","Sibley","44.4999795","-94.0695815","295","968",TRUE,NA
"KETTLE RIVER",NA,"KETTLE RIVER","PINE",NA,NA,"MN","1881",TRUE,"1892","3",92539,"Pine","KETTLE RIVER","PINE","MN","664624","Civil","Township of Kettle River","Pine","46.2895332","-92.8672318","313","1027",TRUE,NA
"KIRKLAND",NA,"KIRKLAND","ADAMS",NA,NA,"IN","1857",TRUE,"1864","8",92891,"Adams","KIRKLAND","ADAMS","IN","453526","Civil","Township of Kirkland","Adams","40.7876145","-85.0335207","253","830",TRUE,NA
"KRAGERO",NA,"KRAGERO","CHIPPEWA",NA,NA,"MN","1875",TRUE,"1878","7",93168,"Chippewa","KRAGERO","CHIPPEWA","MN","664643","Civil","Township of Kragero","Chippewa","45.1037989","-95.9209806","314","1030",TRUE,NA
"LAKE GEORGE",NA,"LAKE GEORGE","STEARNS",NA,NA,"MN","1892",TRUE,"1905","6",93472,"Stearns","LAKE GEORGE","STEARNS","MN","664676","Civil","Township of Lake George","Stearns","45.5422044","-94.9468939","393","1289",TRUE,NA
"LAKE STAY",NA,"LAKE STAY","LINCOLN",NA,NA,"MN","1879",TRUE,"1900","5",93525,"Lincoln","LAKE STAY","LINCOLN","MN","664703","Civil","Township of Lake Stay","Lincoln","44.4165204","-96.1393313","487","1598",TRUE,NA
"LANESBORO","LANESBOROUGH","LANESBORO(UGH)","ANSON",NA,NA,"NC","1825",TRUE,"1888","5",93737,"Anson","LANESBORO","ANSON","NC","1026374","Civil","Township of Lanesboro","Anson","34.99171","-80.235204","91","299",TRUE,NA
"LANGHEI",NA,"LANGHEI","POPE",NA,NA,"MN","1871",TRUE,"1904","5",93770,"Pope","LANGHEI","POPE","MN","664723","Civil","Township of Langhei","Pope","45.4555796","-95.5622491","372","1220",TRUE,NA
"LARKINSBURG",NA,"LARKINSBURG","CLAY",NA,NA,"IL","1850",TRUE,"1874","3",93868,"Clay","LARKINSBURG","CLAY","IL","429234","Civil","Township of Larkinsburg","Clay","38.8710136","-88.6375865","148","486",TRUE,NA
"LAWRENCE",NA,"LAWRENCE","LAWRENCE",NA,NA,"KY","1846",TRUE,"1847","9",94059,"Lawrence","LAWRENCE","LAWRENCE","KY","516910","Civil","Lawrence County","Lawrence","38.0678786","-82.7347547","201","659",TRUE,NA
"LEBANON",NA,"LEBANON","CLINTON",NA,NA,"MI","1844",FALSE,"1881","7",94251,"Clinton","LEBANON","CLINTON","MI","1626597","Civil","Township of Lebanon","Clinton","43.0754191","-84.7783243","197","646",TRUE,NA
"LEEDS",NA,"LEEDS","MURRAY",NA,NA,"MN","1879",TRUE,"1880","8",94314,"Murray","LEEDS","MURRAY","MN","664747","Civil","Township of Leeds","Murray","43.9786712","-95.8838943","510","1673",TRUE,NA
"LEELANAU",NA,"LEELANAU","LEELANAU",NA,NA,"MI","1905",TRUE,"1909","3",94326,"Leelanau","LEELANAU","LEELANAU","MI","1622987","Civil","Leelanau County","Leelanau","45.1517709","-86.0384961","277","909",TRUE,NA
"LEIGH",NA,"LEIGH","MORRISON",NA,NA,"MN","1910",TRUE,"1913","4",94407,"Morrison","LEIGH","MORRISON","MN","664750","Civil","Township of Leigh","Morrison","46.0270069","-93.873305","399","1309",TRUE,NA
"LEIGHTON",NA,"LEIGHTON","ALLEGAN",NA,NA,"MI","1854",FALSE,"1869","6",94414,"Allegan","LEIGHTON","ALLEGAN","MI","1626602","Civil","Township of Leighton","Allegan","42.7250925","-85.6039074","257","843",TRUE,NA
"LENAWEE",NA,"LENAWEE","LENAWEE",NA,NA,"MI","1836",TRUE,"1838","9",94491,"Lenawee","LENAWEE","LENAWEE","MI","1622988","Civil","Lenawee County","Lenawee","41.8950838","-84.0663667","250","820",TRUE,NA
"LENOX",NA,"LENOX","WARREN",NA,NA,"IL","1856",TRUE,"1857","8",94512,"Warren","LENOX","WARREN","IL","429245","Civil","Township of Lenox","Warren","40.8478212","-90.6141442","235","771",TRUE,NA
"LESLIE",NA,"LESLIE","TODD",NA,NA,"MN","1894",FALSE,"1903","5",94621,"Todd","LESLIE","TODD","MN","664764","Civil","Township of Leslie","Todd","45.9762196","-95.0841837","404","1325",TRUE,NA
"LEWIS",NA,"LEWIS","BROWN",NA,NA,"OH","1819",FALSE,"1862","6",94714,"Brown","LEWIS","BROWN","OH","1085800","Civil","Township of Lewis","Brown","38.8385798","-83.9931431","270","886",TRUE,NA
"LIMA",NA,"LIMA","CASS",NA,NA,"MN","1911",TRUE,"1914","5",94945,"Cass","LIMA","CASS","MN","664781","Civil","Township of Lima","Cass","47.0199993","-93.8380066","415","1362",TRUE,NA
"LIMESTONE",NA,"LIMESTONE","BUNCOMBE",NA,NA,"NC","1887",TRUE,"1903","6",94988,"Buncombe","LIMESTONE","BUNCOMBE","NC","1026451","Civil","Township of Limestone","Buncombe","35.4910002","-82.5127575","789","2589",TRUE,NA
"LISBON",NA,"LISBON","YELLOW MEDICINE",NA,NA,"MN","1878",TRUE,"1884","7",95213,"Yellow Medicine","LISBON","YELLOW MEDICINE","MN","664794","Civil","Township of Lisbon","Yellow Medicine","44.848457","-95.7870928","317","1040",TRUE,NA
"LISBON",NA,"LISBON","SAMPSON",NA,NA,"NC","1878",TRUE,"1902","5",95214,"Sampson","LISBON","SAMPSON","NC","1027174","Civil","Township of Lisbon","Sampson","34.8327657","-78.313655","20","66",TRUE,NA
"LITAKER",NA,"LITAKER","ROWAN",NA,NA,"NC","1888",TRUE,"1890","6",95234,"Rowan","LITAKER","ROWAN","NC","1027146","Civil","Township of Litaker","Rowan","35.5704174","-80.496758","240","787",TRUE,NA
"LITTLE ROCK",NA,"LITTLE ROCK","NOBLES",NA,NA,"MN","1874",TRUE,"1903","5",95335,"Nobles","LITTLE ROCK","NOBLES","MN","664805","Civil","Township of Little Rock","Nobles","43.543651","-95.8739798","488","1601",TRUE,NA
"LIVINGSTON",NA,"LIVINGSTON","LIVINGSTON",NA,NA,"KY","1827",TRUE,"1827","9",95420,"Livingston","LIVINGSTON","LIVINGSTON","KY","516916","Civil","Livingston County","Livingston","37.2097033","-88.3538138","179","587",TRUE,NA
"LIVINGSTON",NA,"LIVINGSTON","LIVINGSTON",NA,NA,"KY","1879",TRUE,"1882","6",95421,"Livingston","LIVINGSTON","LIVINGSTON","KY","516916","Civil","Livingston County","Livingston","37.2097033","-88.3538138","179","587",TRUE,NA
"LOOKING GLASS",NA,"LOOKING GLASS","CLINTON",NA,NA,"IL","1846",TRUE,"1867","5",95901,"Clinton","LOOKING GLASS","CLINTON","IL","429280","Civil","Township of Looking Glass","Clinton","38.5061123","-89.6538792","130","427",TRUE,NA
"LOUISVILLE",NA,"LOUISVILLE","SCOTT",NA,NA,"MN","1855",FALSE,"1861","8",96073,"Scott","LOUISVILLE","SCOTT","MN","664829","Civil","Township of Louisville","Scott","44.7396366","-93.5789684","281","922",TRUE,NA
"LOWER CREEK",NA,"LOWER CREEK","BURKE",NA,NA,"NC","1826",TRUE,"1834","8",96165,"Burke","LOWER CREEK","BURKE","NC","1026462","Civil","Township of Lower Creek","Burke","35.8313766","-81.6789284","323","1060",TRUE,NA
"LUKIN",NA,"LUKIN","LAWRENCE",NA,NA,"IL","1895",TRUE,"1895","7",96326,"Lawrence","LUKIN","LAWRENCE","IL","429291","Civil","Township of Lukin","Lawrence","38.6136911","-87.8346539","158","518",TRUE,NA
"MACON",NA,"MACON","BUREAU",NA,NA,"IL","1856",TRUE,"1860","7",96690,"Bureau","MACON","BUREAU","IL","429306","Civil","Township of Macon","Bureau","41.2777581","-89.6834356","236","774",TRUE,NA
"MADISON",NA,"MADISON","RICHLAND",NA,NA,"IL","1865",TRUE,"1873","6",96732,"Richland","MADISON","RICHLAND","IL","429307","Civil","Township of Madison","Richland","38.6136925","-88.0859242","141","463",TRUE,NA
"MADISON",NA,"MADISON","MADISON",NA,NA,"IN","1824",TRUE,"1826","9",96734,"Madison","MADISON","MADISON","IN","450370","Civil","Madison County","Madison","40.1616556","-85.7193452","269","883",TRUE,NA
"MANYASKA",NA,"MANYASKA","MARTIN",NA,NA,"MN","1900",TRUE,"1908","5",97154,"Martin","MANYASKA","MARTIN","MN","664897","Civil","Township of Manyaska","Martin","43.6298399","-94.6741867","382","1253",TRUE,NA
"MAPLE RIDGE",NA,"MAPLE RIDGE","ISANTI",NA,NA,"MN","1869",FALSE,"1904","5",97196,"Isanti","MAPLE RIDGE","ISANTI","MN","664906","Civil","Township of Maple Ridge","Isanti","45.6875405","-93.3272712","286","938",TRUE,NA
"MARSHALL",NA,"MARSHALL","MARSHALL",NA,NA,"IN","1850",TRUE,"1853","9",97523,"Marshall","MARSHALL","MARSHALL","IN","450372","Civil","Marshall County","Marshall","41.324849","-86.2617613","256","840",TRUE,NA
"MARSHFIELD",NA,"MARSHFIELD","LINCOLN",NA,NA,"MN","1872",TRUE,"1881","7",97551,"Lincoln","MARSHFIELD","LINCOLN","MN","664921","Civil","Township of Marshfield","Lincoln","44.3286556","-96.1399716","517","1696",TRUE,NA
"MARTIN",NA,"MARTIN","ROCK",NA,NA,"MN","1876",TRUE,"1880","7",97583,"Rock","MARTIN","ROCK","MN","664923","Civil","Township of Martin","Rock","43.5440854","-96.3730613","452","1483",TRUE,NA
"MASON",NA,"MASON","MURRAY",NA,NA,"MN","1890",TRUE,"1900","5",97704,"Murray","MASON","MURRAY","MN","664928","Civil","Township of Mason","Murray","44.0656665","-95.7634177","493","1617",TRUE,NA
"MASSAC",NA,"MASSAC","MASSAC",NA,NA,"IL","1895",TRUE,"1900","4",97733,"Massac","MASSAC","MASSAC","IL","1784730","Civil","Massac County","Massac","37.2190502","-88.7077397","106","348",TRUE,NA
"MASSILON",NA,"MASSILON","WAYNE",NA,NA,"IL","1901",TRUE,"1903","6",97755,"Wayne","MASSILON","WAYNE","IL","429339","Civil","Township of Massilon","Wayne","38.4269422","-88.2032978","121","397",TRUE,NA
"MAXWELL",NA,"MAXWELL","LAC QUI PARLE",NA,NA,"MN","1882",TRUE,"1884","7",97903,"Lac Qui Parle","MAXWELL","LAC QUI PARLE","MN","664930","Civil","Township of Maxwell","Lac qui Parle","44.8485451","-96.0320143","331","1086",TRUE,NA
"MAYVILLE",NA,"MAYVILLE","HOUSTON",NA,NA,"MN","1861",TRUE,"1862","8",98011,"Houston","MAYVILLE","HOUSTON","MN","664937","Civil","Township of Mayville","Houston","43.6337847","-91.4372112","259","850",TRUE,NA
"MCCRACKEN",NA,"MCCRACKEN C.H.","MCCRACKEN",NA,NA,"KY","1825",TRUE,"1827","9",98165,"McCracken","MCCRACKEN","MCCRACKEN","KY","516925","Civil","McCracken County","McCracken","37.0540793","-88.7127193","119","390",TRUE,NA
"MECKLENBURG",NA,"MECKLENBURG","MECKLENBURG",NA,NA,"NC","1917",TRUE,"1918","5",98530,"Mecklenburg","MECKLENBURG","MECKLENBURG","NC","1008570","Civil","Mecklenburg County","Mecklenburg","35.246767","-80.8327311","225","738",TRUE,NA
"MEDINA",NA,"MEDINA","PEORIA",NA,NA,"IL","1873",TRUE,"1873","7",98552,"Peoria","MEDINA","PEORIA","IL","429350","Civil","Township of Medina","Peoria","40.8486898","-89.584016","158","518",TRUE,NA
"MEHURIN",NA,"MEHURIN","LAC QUI PARLE",NA,NA,"MN","1901",TRUE,"1903","6",98596,"Lac Qui Parle","MEHURIN","LAC QUI PARLE","MN","664951","Civil","Township of Mehurin","Lac qui Parle","44.9359121","-96.4027762","347","1138",TRUE,NA
"MERCER",NA,"MERCER","MERCER",NA,NA,"IL","1878",TRUE,"1879","8",98757,"Mercer","MERCER","MERCER","IL","429356","Civil","Township of Mercer","Mercer","41.1982633","-90.723156","226","741",TRUE,NA
"MIDDLE CREEK",NA,"MIDDLE CREEK","WAKE",NA,NA,"NC","1830",FALSE,"1868","7",98987,"Wake","MIDDLE CREEK","WAKE","NC","1027268","Civil","Township of Middle Creek","Wake","35.5925771","-78.7525657","119","390",TRUE,NA
"MIDDLEPORT",NA,"MIDDLEPORT","IROQUOIS",NA,NA,"IL","1839",TRUE,"1871","3",99051,"Iroquois","MIDDLEPORT","IROQUOIS","IL","429360","Civil","Township of Middleport","Iroquois","40.8173483","-87.7107699","193","633",TRUE,NA
"MIDDLEVILLE",NA,"MIDDLEVILLE","WRIGHT",NA,NA,"MN","1874",FALSE,"1893","5",99076,"Wright","MIDDLEVILLE","WRIGHT","MN","664966","Civil","Township of Middleville","Wright","45.1090702","-94.0734812","315","1033",TRUE,NA
"MILFORD",NA,"MILFORD","BROWN",NA,NA,"MN","1861",FALSE,"1899","6",99201,"Brown","MILFORD","BROWN","MN","664973","Civil","Township of Milford","Brown","44.3274998","-94.5659608","305","1001",TRUE,NA
"MILLSHOAL",NA,"MILLSHOAL","MACON",NA,NA,"NC","1894",TRUE,"1896","7",99442,"Macon","MILLSHOAL","MACON","NC","1026908","Civil","Township of Millshoal","Macon","35.2225121","-83.3074774","727","2385",TRUE,NA
"MILLWARD",NA,"MILLWARD","AITKIN",NA,NA,"MN","1898",TRUE,"1909","2",99471,"Aitkin","MILLWARD","AITKIN","MN","664977","Civil","Township of Millward","Aitkin","46.3320477","-93.1161327","404","1325",TRUE,NA
"MINDEN",NA,"MINDEN","BENTON",NA,NA,"MN","1869",TRUE,"1871","8",99550,"Benton","MINDEN","BENTON","MN","664984","Civil","Township of Minden","Benton","45.6053501","-94.0672908","328","1076",TRUE,NA
"MINNEISKA",NA,"MINNEISKA","WABASHA",NA,NA,"MN","1856",FALSE,"1985","1",99636,"Wabasha","MINNEISKA","WABASHA","MN","664988","Civil","Township of Minneiska","Wabasha","44.2343981","-91.9188509","201","659",TRUE,NA
"MINNEOLA",NA,"MINNEOLA","GOODHUE",NA,NA,"MN","1863",TRUE,"1871","7",99637,"Goodhue","MINNEOLA","GOODHUE","MN","664989","Civil","Township of Minneola","Goodhue","44.3281629","-92.7317413","342","1122",TRUE,NA
"MINNESOTA FALLS",NA,"MINNESOTA FALLS","YELLOW MEDICINE",NA,NA,"MN","1872",TRUE,"1883","7",99644,"Yellow Medicine","MINNESOTA FALLS","YELLOW MEDICINE","MN","664993","Civil","Township of Minnesota Falls","Yellow Medicine","44.7570264","-95.5498128","315","1033",TRUE,NA
"MOE",NA,"MOE","DOUGLAS",NA,NA,"MN","1869",FALSE,"1906","5",99816,"Douglas","MOE","DOUGLAS","MN","665005","Civil","Township of Moe","Douglas","45.8901467","-95.5720247","423","1388",TRUE,NA
"MONITOR",NA,"MONITOR","BAY",NA,NA,"MI","1894",TRUE,"1903","6",99919,"Bay","MONITOR","BAY","MI","1626753","Civil","Township of Monitor","Bay","43.6088244","-83.987398","181","594",TRUE,NA
"MONROE",NA,"MONROE","MONROE",NA,NA,"WV","1855",TRUE,"1858","8",99953,"Monroe","MONROE","MONROE","WV","1557702","Civil","Monroe County","Monroe","37.5603718","-80.550554","609","1998",TRUE,NA
"MONTEBELLO",NA,"MONTEBELLO","HANCOCK",NA,NA,"IL","1830",FALSE,"1853","5",100012,"Hancock","MONTEBELLO","HANCOCK","IL","429386","Civil","Township of Montebello","Hancock","40.4179292","-91.3169709","176","577",TRUE,NA
"MONTGOMERY",NA,"MONTGOMERY","JENNINGS",NA,NA,"IN","1849",TRUE,"1868","7",100056,"Jennings","MONTGOMERY","JENNINGS","IN","453650","Civil","Township of Montgomery","Jennings","38.8560134","-85.6363512","203","666",TRUE,NA
"MONTGOMERY",NA,"MONTGOMERY","MONTGOMERY",NA,NA,"NC","1854",FALSE,"1905","5",100060,"Montgomery","MONTGOMERY","MONTGOMERY","NC","1008572","Civil","Montgomery County","Montgomery","35.3324669","-79.9054791","169","554",TRUE,NA
"MONTGOMERY",NA,"MONTGOMERY C.H.","MONTGOMERY",NA,NA,"KY","1801",TRUE,"1806","9",100066,"Montgomery","MONTGOMERY","MONTGOMERY","KY","516933","Civil","Montgomery County","Montgomery","38.0335228","-83.913089","275","902",TRUE,NA
"MONTGOMERY",NA,"MONTGOMERY C.H.","MONTGOMERY",NA,NA,"NC","1794",TRUE,"1807","8",100067,"Montgomery","MONTGOMERY","MONTGOMERY","NC","1008572","Civil","Montgomery County","Montgomery","35.3324669","-79.9054791","169","554",TRUE,NA
"MORAN",NA,"MORAN","TODD",NA,NA,"MN","1890",TRUE,"1890","6",100242,"Todd","MORAN","TODD","MN","665030","Civil","Township of Moran","Todd","46.2382431","-94.8330859","384","1260",TRUE,NA
"MOSALEM",NA,"MOSALEM","DUBUQUE",NA,NA,"IA","1850",FALSE,"1864","8",100450,"Dubuque","MOSALEM","DUBUQUE","IA","468411","Civil","Township of Mosalem","Dubuque","42.414937","-90.6014259","259","850",TRUE,NA
"MOUNT PLEASANT",NA,"MOUNT PLEASANT","WABASHA",NA,NA,"MN","1859",TRUE,"1868","7",100768,"Wabasha","MOUNT PLEASANT","WABASHA","MN","665057","Civil","Township of Mount Pleasant","Wabasha","44.4114968","-92.3699981","339","1112",TRUE,NA
"MOUNTAIN CREEK",NA,"MOUNTAIN CREEK","CATAWBA",NA,NA,"NC","1824",FALSE,"1907","5",100877,"Catawba","MOUNTAIN CREEK","CATAWBA","NC","1026529","Civil","Township of Mountain Creek","Catawba","35.5978052","-81.0117336","255","837",TRUE,NA
"MULLIGAN",NA,"MULLIGAN","BROWN",NA,NA,"MN","1883",TRUE,"1888","7",101061,"Brown","MULLIGAN","BROWN","MN","665063","Civil","Township of Mulligan","Brown","44.1519174","-94.7992841","326","1070",TRUE,NA
"NA-AU-SAY",NA,"NA-AU-SAY","KENDALL",NA,NA,"IL","1850",FALSE,"1893","3",101273,"Kendall","NA-AU-SAY","KENDALL","IL","429416","Civil","Township of Na-Au-Say","Kendall","41.5922599","-88.3126135","186","610",TRUE,NA
"NEBRASKA",NA,"NEBRASKA","LIVINGSTON",NA,NA,"IL","1879",TRUE,"1882","6",101558,"Livingston","NEBRASKA","LIVINGSTON","IL","429423","Civil","Township of Nebraska","Livingston","40.8851964","-88.8733478","205","673",TRUE,NA
"NEILLS CREEK",NA,"NEILLS CREEK","HARNETT",NA,NA,"NC","1850",TRUE,"1858","7",101620,"Harnett","NEILLS CREEK","HARNETT","NC","1026770","Civil","Township of Neills Creek","Harnett","35.4247897","-78.7576114","67","220",TRUE,NA
"NEVADA",NA,"NEVADA","MOWER",NA,NA,"MN","1858",TRUE,"1878","7",101772,"Mower","NEVADA","MOWER","MN","665084","Civil","Township of Nevada","Mower","43.5434066","-92.8690614","373","1224",TRUE,NA
"NEW",NA,"NEW","LANGLADE",NA,NA,"WI","1878",TRUE,"1890","6",101795,"Langlade","NEW","LANGLADE","WI","1581093","Civil","New County","Langlade","45.2623444","-89.0719088","509","1670",TRUE,NA
